ID;Etapa;Ação;Ator;Contexto;Suporte Pedagógico;Categorias
53;Investigação;Alunos registram leituras de corrente em vários pontos;Alunos;Then you are going to take readings of the current that flows through different points in a circuit.;PhET (instrumentos) ;Coleta de evidências / dados quantitativos | Laboratório físico
53;Investigação;Professor incentiva grupos a decidir o que construir;Professor;In your group you choose what you want to build. So, you build a nice little circuit.;"Trabalho em grupo; PhET ";Protocolo definido pelo aluno / exploratória
53;Conclusão;Alunos apresentam e explicam achados usando a simulação;Alunos;... choose one person ... who will come and present their findings. You are allowed to explain using your simulations to support your statement ...;"Apresentação; PhET ";Produção de slides ou pôsteres
53;Conclusão;Professor questiona estudantes para levá‑los à conclusão sobre ΔV;Professor;Susan: So, what did you notice about potential difference? ... If you had three light bulbs and the potential difference was nine volts, what was each potential difference?;"Perguntas abertas; discussão ";Conexão entre prática e teoria
53;Discussão;Professor propõe aplicação: como obter máxima luminosidade;Professor;... you want light bulbs to shine the brightest, how are you arrange them?;Discussão contextualizada ;Dicas / perguntas norteadoras / prompts | Discussão não mediada por tecnologia
53;Discussão;Alunos resolvem problema quantitativo em grupo (diferença de potencial nos resistores);Alunos;The question is calculate the potential difference across the 5 ohm and the potential difference across the 15‑ohm resistor. So, you may discuss in your group to come with an answer.;"Problema pós‑lab; fórmula no quadro ";Colaboração estruturada | Discussão não mediada por tecnologia
70;Orientação;Introduz o tópico e a ideia de experimentação científica em laboratório online;Professor;students were introduced to the topic and the idea of scientific experimentation in an online lab. :contentReference[oaicite:0]{index=0};Apresentação no ILS;Demonstração / exemplos / comparações / diretrizes
70;Orientação;Define a pergunta de pesquisa 'como a matéria muda de estado';Professor;The research question for the lesson was also set: how does matter change its state? :contentReference[oaicite:1]{index=1};Pergunta de pesquisa exibida no ILS;Introdução com pergunta
70;Orientação;Realiza quiz para ativar conhecimento prévio;Alunos;Students’ prior knowledge on the topic was activated with a short quiz :contentReference[oaicite:2]{index=2};Quiz no ILS;Quiz / enquete / avaliação formativa
70;Conceitualização;Cria mapa conceitual sobre transições de estado da matéria;Alunos;students could express their ideas about the transitions between states of matter by creating a concept map. :contentReference[oaicite:3]{index=3};Concept Mapper;Organizadores gráficos
70;Conceitualização;Seleciona conceitos ou links predefinidos ou cria novos no mapa;Alunos;students could use some predefined concepts and names of links, as well as create their own concepts and links. :contentReference[oaicite:4]{index=4};Concept Mapper (conceitos predefinidos);Organizadores gráficos
70;Conceitualização;Redige hipóteses usando ferramenta de scaffolding;Alunos;After creating a concept map, students were asked to write down one or more hypotheses (with the help of a specific scaffolding tool) :contentReference[oaicite:5]{index=5};Ferramenta de hipóteses;Levantamento de hipóteses | Organizadores gráficos
70;Investigação;Fornece instruções breves sobre uso do laboratório online;Professor;Brief instruction on how to use the lab was given :contentReference[oaicite:6]{index=6};Orientação do professor / guia no ILS;Heurísticas
70;Investigação;Conduz experimentos no laboratório online escolhendo procedimento;Alunos;students conducted an experiments in an online lab (see Fig. 3) :contentReference[oaicite:7]{index=7};Laboratório online PhET;Laboratório virtual | Coleta de evidências / dados quantitativos
70;Investigação;Registra observações do experimento;Alunos;and wrote down their observations. :contentReference[oaicite:8]{index=8};Campo de anotações no ILS;Coleta de evidências / dados qualitativos
70;Conclusão;Compara hipóteses com observações;Alunos;students could compare their original hypotheses and observations made during working with the lab :contentReference[oaicite:9]{index=9};Ferramenta de conclusão;Conexão entre prática e teoria
70;Conclusão;Responde à pergunta de pesquisa na ferramenta de conclusão;Alunos;and use this information to answer the research question. :contentReference[oaicite:10]{index=10};Ferramenta de conclusão;Conexão entre prática e teoria
70;Discussão;Fornece feedback anônimo sobre dois mapas conceituais;Alunos;students gave feedback on two concept maps :contentReference[oaicite:11]{index=11};Ferramenta de avaliação por pares;Lista de verificação / rubricas | Colaboração estruturada | Comunicação mediada por tecnologia
70;Discussão;Revisa o próprio mapa conceitual após feedback;Alunos;then, they were asked to re-work their own concept maps that had been created in the Conceptualization phase. :contentReference[oaicite:12]{index=12};Concept Mapper;Organizadores gráficos | Atividade metacognitiva
70;Discussão;Verifica se todos deram feedback e lembra quem não deu;Professor;the researcher could check if all students had given feedback. Five minutes before the end of the lesson, those who had not yet given feedback were asked to do so. :contentReference[oaicite:13]{index=13};Monitoramento pelo pesquisador;Suporte scaffold | Comunicação mediada por tecnologia
70;Discussão;Utiliza critérios de avaliação fornecidos ou cria critérios próprios ao dar feedback;Alunos;Students could see the reviewed products and the assessment criteria (in the criteria condition) and use the tool to write their comments. :contentReference[oaicite:14]{index=14};Critérios de avaliação na ferramenta / critérios próprios;Lista de verificação / rubricas | Atividade metacognitiva
73;Orientação;Fornece instruções de segurança e informações iniciais via vídeo pré‑gravado;Professor;Before experimentation, the pupils received safety instruction as well as information on the topic of their experiments and the structure of the MEI by means of a prerecorded video to standardize the input the groups were provided with.;Vídeo pré‑gravado de segurança;Introdução com recurso multimídia
